annotationId,language,sdg_categories,predicted
874c86fb-9539-4dc4-829e-93ffcd7f0ce7,ru,"['2a36dc57-af99-48b9-aff9-05b78c9de169', 'f1fbb47d-e14a-49c1-9241-351173a422f2', '90bb49ef-121f-4892-9378-3836ddd701f1', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '785c628c-417f-4fc0-8f01-a091a3ef859a', 'dbdae16a-c4df-4b87-ab93-ad5cabd3f694', 'dec29fe6-95ea-4dfb-b631-ee0eb6de7207', '2907ea86-1de1-45e1-bafd-fac90fc71c7b']","5, 10, 16"
29497171-5741-4997-b91d-5386181d6e53,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627']","5, 16"
f265b485-efc0-4567-abb5-180caf3fc28d,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'b0b9f1b3-73c6-4c1a-973f-c3a5ba9bbcb2']","10, 16"
af80dd88-3edb-44ae-a3b8-cbfe401578e2,ru,"['e5282572-7a70-46a2-8846-0d3114ac66b8', '7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '963a1ce5-afd0-493c-9b2f-42ad0b525f26', '5de2d533-80be-44d9-8087-4acc3ea1c454', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2']","8, 10, 16"
a28a3dfb-e81a-44a7-9125-51c79fcdc952,ru,['4b251831-5fe3-4e31-b821-bcb43fe0f821'],"16, 17"
a80b4702-8ccf-402d-8d85-5b1250312118,ru,"['2a36dc57-af99-48b9-aff9-05b78c9de169', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '067c5449-dd51-417b-b22d-3e4e0d8d9909', 'b0b9f1b3-73c6-4c1a-973f-c3a5ba9bbcb2']","5, 10, 16"
1995d7f5-e541-4a2e-a946-4dba2cb3e0d2,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', '4b251831-5fe3-4e31-b821-bcb43fe0f821']",16
07c8f418-983d-41e9-81de-93d0372493c0,ru,"['785c628c-417f-4fc0-8f01-a091a3ef859a', '643ad42e-3c61-406e-b262-a380f2f3896a']","1, 8, 10"
0083f4a7-03d5-4c12-992e-e11d00724fb2,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'e37f2d31-a240-40d7-96ed-4dd35dc4a608', '983a07e9-46d1-4386-a99b-70da66c69956', '643ad42e-3c61-406e-b262-a380f2f3896a', '11703516-0e35-4299-b3af-f61268f7010a']","5, 10, 16"
b529d277-52d8-44bc-85e8-e3bacac9bd76,ru,"['2a36dc57-af99-48b9-aff9-05b78c9de169', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '067c5449-dd51-417b-b22d-3e4e0d8d9909', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']","5, 16"
a64acd82-82fb-49db-9ecc-543f188f6b0d,ru,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],"5, 17"
f0e76dea-81ac-4719-b6c3-1bc2dacdeed5,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2']","16, 5"
776b101b-e0d1-4586-b5c2-40dfc5bd359f,ru,"['e9531e47-ab5c-4d38-812e-085964133156', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'e9404795-a5a5-467a-a159-ed35d6aa7f86']","16, 17"
02963e1e-0dbe-4c6a-8fb0-dc898a6ffec5,ru,"['e9531e47-ab5c-4d38-812e-085964133156', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '067c5449-dd51-417b-b22d-3e4e0d8d9909', 'e9404795-a5a5-467a-a159-ed35d6aa7f86']","5, 16"
9fa1554b-5f4b-4422-a37f-dd530c908e41,ru,"['ed060464-0071-4672-a204-3cce5cc79442', 'dc5a33c9-579f-4606-8f92-dbaab2093444']",16
de517c75-c1e5-4b16-9550-63848f6453fd,ru,"['579e740d-bf08-4d9e-a21c-620a2302cebe', '643ad42e-3c61-406e-b262-a380f2f3896a']","1, 10"
ea079f9a-15b1-491f-a37c-836cff59cd19,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', '067c5449-dd51-417b-b22d-3e4e0d8d9909', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627']","5, 16"
ea7c2cd3-8887-487c-8190-c0d185ac5d61,ru,"['d0b094d0-74ff-4f34-91c6-8632e3946ca2', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']","5, 16"
a07bec9d-0480-4871-84d8-8ec3a8c10c75,ru,['2536e6f2-86fe-4119-abf5-028d3f04b4fd'],"3, 16"
e5ed36f1-bc7a-47db-a2b3-30438b8b2c20,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', 'dbdae16a-c4df-4b87-ab93-ad5cabd3f694']","3, 5, 16"
97ce1845-d3e6-494e-a57d-ba811073b824,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
9e64450e-3d88-4f43-8443-f9886ab564a2,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', '963a1ce5-afd0-493c-9b2f-42ad0b525f26']","10, 16"
7ef42817-ca33-4e5f-a62d-dcde75005137,ru,"['ed060464-0071-4672-a204-3cce5cc79442', 'dc5a33c9-579f-4606-8f92-dbaab2093444']","10, 16, 17"
f5ae2378-3ec5-479f-ae3b-c99dd5aee6c0,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2']","16, 5"
459ef87e-d7ca-4ca8-ac38-dbc0ceed24d2,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', '983a07e9-46d1-4386-a99b-70da66c69956', '643ad42e-3c61-406e-b262-a380f2f3896a', '11703516-0e35-4299-b3af-f61268f7010a']","10, 16"
1a116fa6-d8f8-4471-a742-4e3452cbf0a5,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']",16
86db2cd7-4122-4a1d-95da-e6322c8695dc,ru,"['8de2f1d5-844e-4aac-8924-0fb9f8d5e743', '36f36121-e070-42a0-b7e2-73392e120dc3']",11
e9bbbf16-26f5-4dbf-b978-81da506b012a,ru,"['e9531e47-ab5c-4d38-812e-085964133156', '8562d0de-71eb-4869-9efb-142224f9d961', '996e04ed-8218-402f-9c99-b544c6c3293b', '4b251831-5fe3-4e31-b821-bcb43fe0f821', 'ac1f562a-d6da-42f2-8c8f-bd21fe45075a', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']",16
9392fe1d-a9d2-4669-a52a-5283ab92134b,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', '230cf054-8930-4115-9e8d-9a9553384bfd', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']",16
b897f39d-471e-4f24-b855-909121186a26,ru,"['e9531e47-ab5c-4d38-812e-085964133156', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '067c5449-dd51-417b-b22d-3e4e0d8d9909', 'e9404795-a5a5-467a-a159-ed35d6aa7f86']","5, 16"
21198f44-0a88-4c19-8a00-8407485182dd,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627']","5, 16"
9ade388d-6a5f-4050-a34f-df6c1affc2e5,ru,"['49ceefd1-2e30-4bfe-9f5b-0c0c274873cd', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a']","16, 17"
a613cb36-6e88-4c4c-97f1-ff68b255ea4a,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', '9f978c24-73aa-4f2f-8a3f-2e588bfecc63', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '90bb49ef-121f-4892-9378-3836ddd701f1', '5de2d533-80be-44d9-8087-4acc3ea1c454', '54db2509-dff5-487d-a774-66407f159b42', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056', '01109bdb-12eb-4a13-9fbc-69128998caf1', '785c628c-417f-4fc0-8f01-a091a3ef859a', 'c2bf02ad-370b-444c-b55b-d8c9aa363ad7']","3, 10"
556a8b1a-c14e-40c7-973d-fb8521351e74,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', '983a07e9-46d1-4386-a99b-70da66c69956', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']",16
b24538f9-7973-4251-88ee-f391e08062ed,ru,"['49ceefd1-2e30-4bfe-9f5b-0c0c274873cd', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a']","16, 17"
06f9759b-39d0-4176-8271-f10775659a1c,ru,['4b251831-5fe3-4e31-b821-bcb43fe0f821'],16
1f7c629b-c092-4781-8002-76cfc3c4e9f9,ru,['11703516-0e35-4299-b3af-f61268f7010a'],"16, 17"
56e6794b-2ff9-445d-b17b-efe57dc7c087,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']",16
59c3eb76-de3b-4045-9bb4-251f03cdd5aa,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']","5, 16"
daf6e9cb-9c7b-4ae9-a6a1-843708d853c1,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', '4b251831-5fe3-4e31-b821-bcb43fe0f821']",16
191731c0-a514-4049-8840-08e6ea8f320d,ru,['a9454721-91f4-4686-90c9-618d5ef62ca6'],"5, 16"
2721461c-84c5-4a88-b942-f5267b136bc9,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2']","5, 8, 16"
eeb46b33-a454-47b8-9f95-6720cd4072af,ru,['ed844d5d-9a5e-4a96-b22f-66cbf8bf4056'],"3, 10, 16"
263baff0-16e6-4fa9-ab5f-b1069f5fbb64,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', '4b251831-5fe3-4e31-b821-bcb43fe0f821']","4, 16, 17"
d1e5c71f-807b-4b5e-88e1-18786747fc73,ru,"['e9531e47-ab5c-4d38-812e-085964133156', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627', 'e9404795-a5a5-467a-a159-ed35d6aa7f86']","3, 5, 8, 10"
e7356282-6b77-441f-98c5-c44fb8ccc906,ru,['11703516-0e35-4299-b3af-f61268f7010a'],"10, 16"
b3be7ad3-1569-40b7-a8d8-6947a0b15c30,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056']","3, 5, 16"
3c772b87-cb36-4193-9904-90fc2cb9b0fe,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']","5, 16"
39cdc233-525d-4925-a9c1-51313b4e1347,ru,"['e9531e47-ab5c-4d38-812e-085964133156', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a']","5, 16"
52ed54a9-72ac-4ba5-8d51-0e5ba3f408d5,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],"10, 16"
e862a7a4-761a-451a-a6fc-aa17b0864e77,ru,['dbdae16a-c4df-4b87-ab93-ad5cabd3f694'],"5, 16"
597a81fd-672a-4b1f-a54d-5236d7989c10,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],"5, 16"
adfef08c-a533-488e-aa1f-e1f0b0d402f6,ru,"['e9531e47-ab5c-4d38-812e-085964133156', 'e37f2d31-a240-40d7-96ed-4dd35dc4a608', 'f6d3e735-d023-470f-adf5-be1e00192fbf']","10, 16"
ba74473a-0caa-4d65-8b6d-a0cf3b6749dd,ru,"['80e68c13-372c-4c2f-9d74-20af20542ade', '643ad42e-3c61-406e-b262-a380f2f3896a']","10, 16"
c554c530-ca5a-4115-a809-6a02bc2c0e54,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', 'e9404795-a5a5-467a-a159-ed35d6aa7f86']","5, 16"
05c58ed9-cdd9-4f29-8055-be48d20f8d44,ru,['e63690e7-136c-4198-9c25-f7711f52d0ca'],"3, 16"
435fa667-7714-43b6-aa27-ae8dd533ce39,ru,"['e9531e47-ab5c-4d38-812e-085964133156', '7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '54db2509-dff5-487d-a774-66407f159b42', 'e9404795-a5a5-467a-a159-ed35d6aa7f86']","5, 8, 10, 16"
22b780af-8fa6-44ad-b0c7-63cfb7a3238c,ru,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],"3, 10, 16"
f9339b4a-9df1-4fb0-b483-46516dca077f,ru,"['8de2f1d5-844e-4aac-8924-0fb9f8d5e743', '36f36121-e070-42a0-b7e2-73392e120dc3']","1, 3, 4, 8, 10, 16"
12935e98-79d0-4418-a41b-afc4810ababa,ru,['2a36dc57-af99-48b9-aff9-05b78c9de169'],"5, 8, 10"
f20c2a5f-8b2f-4ad8-bddb-fca145d59b63,ru,['d0b094d0-74ff-4f34-91c6-8632e3946ca2'],16
bb32bda5-6645-43ad-8bff-831b3be4516e,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
8a26cf77-bd37-463e-b8b7-269f7918400f,ru,['80e68c13-372c-4c2f-9d74-20af20542ade'],"16, 17"
2b1e4efe-315a-4397-8242-aa9befc8bb63,ru,"['e9531e47-ab5c-4d38-812e-085964133156', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a']",16
1b8794dc-7e76-4bc3-ab03-f0bedf4aed03,ru,['dbdae16a-c4df-4b87-ab93-ad5cabd3f694'],"5, 16"
08a77916-9389-4a31-b2a5-d6f5bbf62a05,ru,['80e68c13-372c-4c2f-9d74-20af20542ade'],"10, 11, 16"
9dd64276-414b-4b28-a835-d7e50f24f580,ru,"['579e740d-bf08-4d9e-a21c-620a2302cebe', '908b55fe-ae6e-4fc6-a36c-6ce18744119f', '785c628c-417f-4fc0-8f01-a091a3ef859a', '643ad42e-3c61-406e-b262-a380f2f3896a']","4, 5, 10, 16"
7595ab1b-f2a0-42a0-9256-da3ff967f0c3,ru,"['80e68c13-372c-4c2f-9d74-20af20542ade', '963a1ce5-afd0-493c-9b2f-42ad0b525f26', 'e37f2d31-a240-40d7-96ed-4dd35dc4a608', '54db2509-dff5-487d-a774-66407f159b42', '11703516-0e35-4299-b3af-f61268f7010a']","8, 10, 16"
9657b67d-8f03-4ff2-bce3-12e40b2cc061,ru,"['5de2d533-80be-44d9-8087-4acc3ea1c454', '19b0d848-67b5-4338-ba6d-59e753f287f1', '01109bdb-12eb-4a13-9fbc-69128998caf1', '454a2886-2b60-4cdd-81a3-73fdbbb6c177', '643ad42e-3c61-406e-b262-a380f2f3896a', '11703516-0e35-4299-b3af-f61268f7010a']","4, 10"
b084935d-9298-40f0-99ff-f888f796f0af,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', 'dbdae16a-c4df-4b87-ab93-ad5cabd3f694']","3, 5, 16"
f26fdbee-94d9-4e42-9cfe-61170de583aa,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']","16, 17"
88f4b357-587a-48b1-bbf1-53eb8146bb99,ru,"['90bb49ef-121f-4892-9378-3836ddd701f1', '01109bdb-12eb-4a13-9fbc-69128998caf1', '36f36121-e070-42a0-b7e2-73392e120dc3', '441dd686-069c-4497-98b0-b8db0166b98f']","1, 2, 3, 4, 10, 16"
e7684d74-c6a5-42bd-be5b-9e1211e16cd6,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', '4b251831-5fe3-4e31-b821-bcb43fe0f821']",16
46a3eacc-962b-4b1a-bfee-9436e314d0c1,ru,"['80e68c13-372c-4c2f-9d74-20af20542ade', '579e740d-bf08-4d9e-a21c-620a2302cebe', '4b251831-5fe3-4e31-b821-bcb43fe0f821', 'f6d3e735-d023-470f-adf5-be1e00192fbf']","3, 10"
600ef16b-f554-405c-9bcd-f215287f0b30,ru,"['ed060464-0071-4672-a204-3cce5cc79442', '72887e23-759b-4735-aaa6-c5caf56c087f']","16, 17"
afa34709-beff-49c3-ae36-ee3e2498ce49,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627']","5, 16"
343e1190-d047-4884-ad3c-bd5d9f155b16,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']",16
554f8cfe-c547-4a49-aaf4-df9bf03a025c,ru,"['2a36dc57-af99-48b9-aff9-05b78c9de169', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627']","5, 16"
c0cea4cf-888d-4cf3-a0e7-2cc3732b4d6b,ru,"['49ceefd1-2e30-4bfe-9f5b-0c0c274873cd', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']","16, 17"
6f472e2a-c2c1-406d-8922-6c195f891f56,ru,"['5de2d533-80be-44d9-8087-4acc3ea1c454', '01109bdb-12eb-4a13-9fbc-69128998caf1', 'd6c1583d-86cb-40eb-9ffa-bd37379cacb3', 'c2bf02ad-370b-444c-b55b-d8c9aa363ad7']","3, 4, 10"
f8e70eb7-8183-4971-b2a8-32782745adfe,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', 'dbdae16a-c4df-4b87-ab93-ad5cabd3f694']","5, 16"
e3f9ec1e-6db2-469a-8f1d-4c9e743c87d3,ru,"['8de2f1d5-844e-4aac-8924-0fb9f8d5e743', '7e7ccfa0-5390-4116-86b2-29c3ec70c971', '79a90b7f-17a5-49e1-b559-5cae71742a3c', '984c484b-5aeb-4c11-afcd-644f9a4dcabc', '785c628c-417f-4fc0-8f01-a091a3ef859a', '1c283d71-6479-4a3b-8757-d42db179b56f']","11, 13, 16"
4028e82b-635c-4eca-b741-8a6e779a2a7a,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'ed060464-0071-4672-a204-3cce5cc79442', '067c5449-dd51-417b-b22d-3e4e0d8d9909', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627', 'dc5a33c9-579f-4606-8f92-dbaab2093444']","5, 16"
d6c50fb7-e68b-40c8-a2cd-1df53b159f00,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', 'dbdae16a-c4df-4b87-ab93-ad5cabd3f694']","3, 5"
a590b82f-2806-405e-9533-e8ef5d58283e,ru,"['e9531e47-ab5c-4d38-812e-085964133156', '80e68c13-372c-4c2f-9d74-20af20542ade', 'f1fbb47d-e14a-49c1-9241-351173a422f2', 'e37f2d31-a240-40d7-96ed-4dd35dc4a608', '11703516-0e35-4299-b3af-f61268f7010a']","10, 16"
e1de1fe1-b807-45fe-a2ec-3273370d14a8,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2']","3, 5, 16"
731f4222-feaf-40d9-a596-017db825e4b9,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'ed060464-0071-4672-a204-3cce5cc79442', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2', 'dc5a33c9-579f-4606-8f92-dbaab2093444']","16, 10, 5"
958ace55-f0ac-421b-b982-ea484e5a5f9b,ru,"['49ceefd1-2e30-4bfe-9f5b-0c0c274873cd', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a']",16
808a8063-f6ff-40d5-9413-6decffe6e5a0,ru,"['e5282572-7a70-46a2-8846-0d3114ac66b8', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '5de2d533-80be-44d9-8087-4acc3ea1c454', 'e9404795-a5a5-467a-a159-ed35d6aa7f86']","4, 5"
acbc0805-e196-4b3c-acd3-8c71c971811c,ru,"['2a36dc57-af99-48b9-aff9-05b78c9de169', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627']","5, 16"
91b5772f-6cf0-4689-98c7-0f9c2525bed7,ru,"['908b55fe-ae6e-4fc6-a36c-6ce18744119f', '785c628c-417f-4fc0-8f01-a091a3ef859a']","1, 10"
3f8d1450-a947-45b9-a0d8-83a583719de2,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2']",16
14c8cb23-326d-422b-8626-60bbf8aa5409,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056']","3, 16"
fe303cad-02ab-4bf4-a764-6c10a9881075,ru,"['643ad42e-3c61-406e-b262-a380f2f3896a', '11703516-0e35-4299-b3af-f61268f7010a']","10, 16"
dee82794-0e0e-4b97-b6c0-e74630c74e03,ru,"['5de2d533-80be-44d9-8087-4acc3ea1c454', '72887e23-759b-4735-aaa6-c5caf56c087f']","4, 10"
868473fc-1078-4abb-9f5c-1690c500322c,ru,"['643ad42e-3c61-406e-b262-a380f2f3896a', '11703516-0e35-4299-b3af-f61268f7010a']","10, 16"
00a96270-349f-472f-8c22-6efca9ffc23b,ru,"['80e68c13-372c-4c2f-9d74-20af20542ade', '643ad42e-3c61-406e-b262-a380f2f3896a']","5, 10, 16"
3b8d1e78-8647-4ac6-86e2-5bcd24ada03a,ru,"['90bb49ef-121f-4892-9378-3836ddd701f1', '2907ea86-1de1-45e1-bafd-fac90fc71c7b']","16, 10"
3d8f7d83-592b-44dc-8f0e-9eebceb41e79,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2']",16
08fc0ee8-3eb0-4b1f-977d-bd8011d97ff6,ru,"['c2bf02ad-370b-444c-b55b-d8c9aa363ad7', 'e63690e7-136c-4198-9c25-f7711f52d0ca']","3, 10"
7a86edfe-c663-43b1-9d72-058f55f9093c,ru,"['2a36dc57-af99-48b9-aff9-05b78c9de169', '067c5449-dd51-417b-b22d-3e4e0d8d9909', '5de2d533-80be-44d9-8087-4acc3ea1c454', '01109bdb-12eb-4a13-9fbc-69128998caf1', '454a2886-2b60-4cdd-81a3-73fdbbb6c177']","4, 5"
9244d32b-f72a-45a1-9693-c77735537bbc,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627']","5, 16"
f048d553-791e-44f0-863d-1ce85841b87c,ru,"['2a36dc57-af99-48b9-aff9-05b78c9de169', '067c5449-dd51-417b-b22d-3e4e0d8d9909']","5, 16"
035c8e9e-0dd0-4ca2-8d1d-78bb972f54cd,ru,['e7c5117a-35f5-45fe-bc24-e685a303ea0b'],16
6daf192f-4284-480c-85d1-a9658a2cbec4,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', '8562d0de-71eb-4869-9efb-142224f9d961', '963a1ce5-afd0-493c-9b2f-42ad0b525f26', '643ad42e-3c61-406e-b262-a380f2f3896a']","8, 16"
7930c18f-9233-457e-b26f-563126c6d49c,ru,"['5de2d533-80be-44d9-8087-4acc3ea1c454', '983a07e9-46d1-4386-a99b-70da66c69956', 'c2bf02ad-370b-444c-b55b-d8c9aa363ad7']","3, 16"
86aa3921-91a6-4667-a1c4-1a8870218288,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '963a1ce5-afd0-493c-9b2f-42ad0b525f26', '4b251831-5fe3-4e31-b821-bcb43fe0f821']","8, 10, 16"
b8a3dde1-7369-44d2-9440-f541a2768d37,ru,"['643ad42e-3c61-406e-b262-a380f2f3896a', '11703516-0e35-4299-b3af-f61268f7010a']","10, 16"
4e60c9ea-fe90-4fcf-a963-8af5fb6ee6c3,ru,"['5de2d533-80be-44d9-8087-4acc3ea1c454', 'a9454721-91f4-4686-90c9-618d5ef62ca6']","4, 16"
3482030b-1dac-473d-b13e-1f42d6107370,ru,"['067c5449-dd51-417b-b22d-3e4e0d8d9909', 'd7f75855-7c90-4e85-a74e-49f0a60b2b44', '8d5e6b09-f3cd-4a1d-9a60-7a5f5ef61627']","5, 16"
0ae742d4-ecc4-4458-8ce7-a523be017401,ru,['e37f2d31-a240-40d7-96ed-4dd35dc4a608'],16
8474d1d6-7313-42d0-bd30-a0f941360426,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'd6c87dde-7d52-4f5c-895d-15779bc7cc27', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '963a1ce5-afd0-493c-9b2f-42ad0b525f26', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2', '4b251831-5fe3-4e31-b821-bcb43fe0f821', 'c2bf02ad-370b-444c-b55b-d8c9aa363ad7']","8, 10, 16"
ab551470-d65a-41f7-9b9d-862fc355b37c,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', '963a1ce5-afd0-493c-9b2f-42ad0b525f26', '983a07e9-46d1-4386-a99b-70da66c69956']","10, 16"
370ddbdc-ad55-4af3-a339-347c118d66e9,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056']",16
442c94a1-2912-42c9-9ce7-e8fe79038d32,ru,['ed844d5d-9a5e-4a96-b22f-66cbf8bf4056'],"3, 10, 16"
39453f85-e1cd-405e-940c-b1a4dc7ffb9a,ru,"['8562d0de-71eb-4869-9efb-142224f9d961', '643ad42e-3c61-406e-b262-a380f2f3896a']",16
ce76b868-e24a-413b-bbaa-1ecc1d259393,ru,"['b0b9f1b3-73c6-4c1a-973f-c3a5ba9bbcb2', 'dc5a33c9-579f-4606-8f92-dbaab2093444']","10, 16"
f384ad1e-4372-4487-b220-0c3d194e94b1,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']",16
853291e6-e67e-437c-9be2-c4be6a5d6e4f,ru,['dbdae16a-c4df-4b87-ab93-ad5cabd3f694'],"5, 16"
a160c54b-bae9-42f6-8b61-bfc82085d786,ru,"['7b1ca49b-6511-4151-b02b-0e3787a5cf46', 'c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'ed060464-0071-4672-a204-3cce5cc79442', 'ed844d5d-9a5e-4a96-b22f-66cbf8bf4056', 'd0b094d0-74ff-4f34-91c6-8632e3946ca2', 'dc5a33c9-579f-4606-8f92-dbaab2093444']",16
91aa6fa9-d1d4-4375-9d2e-296b0731d173,ru,"['c6811ae8-76b5-4032-8ac7-2ff776f6692a', 'e7c5117a-35f5-45fe-bc24-e685a303ea0b']",16
