language_1,language_2,similarity,feature_set
ben,ind,0.6922443782381184,inventory_knn
ben,fas,0.6210590034081189,inventory_knn
jpn,kor,0.7086463144289912,inventory_knn
jpn,rus,0.6776452139970672,inventory_knn
jpn,urd,0.65991201759609,inventory_knn
jpn,vie,0.7073493980340324,inventory_knn
jpn,tha,0.8036972934368553,inventory_knn
jpn,ind,0.7765163665331187,inventory_knn
jpn,fas,0.6928424943421165,inventory_knn
kor,rus,0.5356896807128708,inventory_knn
kor,urd,0.5816685811854878,inventory_knn
kor,vie,0.7194017065667524,inventory_knn
kor,tha,0.7863867486193535,inventory_knn
kor,ind,0.7370973770897189,inventory_knn
kor,fas,0.6849174907329854,inventory_knn
rus,urd,0.6067880364121375,inventory_knn
rus,vie,0.575359712265399,inventory_knn
rus,tha,0.6615701550312039,inventory_knn
rus,ind,0.7140055472954165,inventory_knn
rus,fas,0.7144957674337002,inventory_knn
urd,vie,0.6550404675929549,inventory_knn
urd,tha,0.6719368409052928,inventory_knn
urd,ind,0.6973018138246544,inventory_knn
urd,fas,0.6719368409052928,inventory_knn
vie,tha,0.7202386185701499,inventory_knn
vie,ind,0.6773556620072249,inventory_knn
vie,fas,0.6302087912488812,inventory_knn
tha,ind,0.7906659377718412,inventory_knn
tha,fas,0.7142857142857144,inventory_knn
ind,fas,0.8647908694379514,inventory_knn
